latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
1.67499,101.47531,305.82,0.4,0.6,2025-06-13,1802,N20,VIIRS,n,2.0NRT,282.43,1.49,N
1.76382,101.26273,310.64,0.41,0.61,2025-06-13,1802,N20,VIIRS,n,2.0NRT,283.82,2.37,N
1.76438,101.25906,306.82,0.41,0.61,2025-06-13,1802,N20,VIIRS,n,2.0NRT,282.5,2.27,N
2.07509,100.34796,303.93,0.48,0.65,2025-06-13,1802,N20,VIIRS,n,2.0NRT,283.68,0.86,N
-6.09895,106.67139,337.07,0.44,0.38,2025-06-13,1804,N20,VIIRS,n,2.0NRT,291.59,5.98,N
-6.76338,111.96079,325.3,0.45,0.39,2025-06-13,1804,N20,VIIRS,n,2.0NRT,291.27,3.56,N
-8.11471,112.92295,302.52,0.52,0.42,2025-06-13,1804,N20,VIIRS,n,2.0NRT,277.73,3.41,N
-8.1116,112.92811,308.58,0.52,0.42,2025-06-13,1804,N20,VIIRS,n,2.0NRT,282.08,3.41,N
-8.11082,112.92287,325.92,0.52,0.42,2025-06-13,1804,N20,VIIRS,n,2.0NRT,278.88,3.41,N
-8.6563,118.25798,305.77,0.4,0.6,2025-06-13,1804,N20,VIIRS,n,2.0NRT,287.57,1.44,N
-7.76196,114.19725,306.1,0.41,0.45,2025-06-13,1804,N20,VIIRS,n,2.0NRT,290.05,0.82,N
-7.76186,114.25416,305.04,0.41,0.45,2025-06-13,1804,N20,VIIRS,n,2.0NRT,289.85,0.45,N
-6.98256,110.01056,325.28,0.39,0.36,2025-06-13,1804,N20,VIIRS,n,2.0NRT,286.74,2.2,N
-7.24214,111.73283,315.48,0.44,0.39,2025-06-13,1804,N20,VIIRS,n,2.0NRT,288.42,1.13,N
-7.2386,111.73338,309.79,0.44,0.39,2025-06-13,1804,N20,VIIRS,n,2.0NRT,289.48,1.13,N
-6.54804,108.0966,315.1,0.39,0.36,2025-06-13,1804,N20,VIIRS,n,2.0NRT,292,1.98,N
-6.54747,108.09307,305.31,0.39,0.36,2025-06-13,1804,N20,VIIRS,n,2.0NRT,291.38,1.8,N
-6.18502,106.35592,317.32,0.45,0.39,2025-06-13,1804,N20,VIIRS,n,2.0NRT,291.01,1.76,N
-6.01035,105.97697,322.07,0.47,0.4,2025-06-13,1804,N20,VIIRS,n,2.0NRT,291.89,2.89,N
-6.00379,105.98239,308.05,0.47,0.4,2025-06-13,1804,N20,VIIRS,n,2.0NRT,292.14,2.41,N
5.22142,97.07518,295.63,0.48,0.64,2025-06-13,1940,N20,VIIRS,n,2.0NRT,257.51,2.36,N
5.22217,97.07097,297,0.48,0.64,2025-06-13,1940,N20,VIIRS,n,2.0NRT,257.93,2.34,N
-9.83835,123.7587,340.62,0.52,0.41,2025-06-14,0457,N20,VIIRS,n,2.0NRT,297.06,4.76,D
-9.83385,123.76312,339.16,0.52,0.41,2025-06-14,0457,N20,VIIRS,n,2.0NRT,296.13,4.99,D
-9.83453,123.75826,332.7,0.52,0.41,2025-06-14,0457,N20,VIIRS,n,2.0NRT,296.84,4.76,D
-8.16664,130.97227,338.46,0.48,0.4,2025-06-14,0457,N20,VIIRS,n,2.0NRT,292.81,4.52,D
-8.16694,130.97313,333.08,0.48,0.4,2025-06-14,0457,N20,VIIRS,n,2.0NRT,291.52,5.68,D
-9.02509,125.16795,333.23,0.43,0.38,2025-06-14,0457,N20,VIIRS,n,2.0NRT,298.22,3.94,D
-9.60961,119.92707,330.43,0.61,0.53,2025-06-14,0457,N20,VIIRS,n,2.0NRT,289.49,9.94,D
-8.28374,123.50685,329.56,0.51,0.41,2025-06-14,0457,N20,VIIRS,n,2.0NRT,296.35,11.79,D
-8.27982,123.50729,354.13,0.51,0.41,2025-06-14,0457,N20,VIIRS,n,2.0NRT,298.18,11.79,D
-8.27595,123.50733,344.31,0.51,0.41,2025-06-14,0457,N20,VIIRS,n,2.0NRT,304.45,28.79,D
-8.2721,123.50728,336.59,0.51,0.41,2025-06-14,0457,N20,VIIRS,n,2.0NRT,299.28,28.79,D
-4.07317,138.87296,329.66,0.61,0.71,2025-06-14,0459,N20,VIIRS,n,2.0NRT,280.09,7.68,D
-4.64326,121.88335,327.09,0.38,0.43,2025-06-14,0459,N20,VIIRS,n,2.0NRT,289.58,1.82,D
-1.38298,122.48048,328.07,0.48,0.4,2025-06-14,0459,N20,VIIRS,n,2.0NRT,293.42,3.45,D
1.04684,127.69816,328.53,0.42,0.38,2025-06-14,0501,N20,VIIRS,n,2.0NRT,286.72,2.33,D
0.89234,120.84473,328.56,0.56,0.43,2025-06-14,0501,N20,VIIRS,n,2.0NRT,290.7,6.25,D
-8.29985,112.03499,330.11,0.41,0.61,2025-06-14,0640,N20,VIIRS,n,2.0NRT,287.39,2.62,D
-7.57431,110.98895,330.8,0.36,0.57,2025-06-14,0640,N20,VIIRS,n,2.0NRT,283.35,3.4,D
-6.93655,109.78793,339.4,0.61,0.53,2025-06-14,0640,N20,VIIRS,n,2.0NRT,287.06,8.03,D
-0.41734,111.60126,330.94,0.52,0.67,2025-06-14,0642,N20,VIIRS,n,2.0NRT,287.12,6.43,D
-0.19757,111.87227,350.22,0.54,0.68,2025-06-14,0642,N20,VIIRS,n,2.0NRT,286.92,7.61,D
-0.1992,111.87489,328.83,0.54,0.68,2025-06-14,0642,N20,VIIRS,n,2.0NRT,286.41,5.12,D
-0.19996,111.87003,326.53,0.54,0.68,2025-06-14,0642,N20,VIIRS,n,2.0NRT,286.66,6.05,D
-1.66999,101.94588,339.75,0.4,0.37,2025-06-14,0642,N20,VIIRS,n,2.0NRT,274.99,4.45,D
-1.59525,101.79266,330.52,0.39,0.36,2025-06-14,0642,N20,VIIRS,n,2.0NRT,270.09,5.41,D
0.54787,112.27773,332.69,0.6,0.7,2025-06-14,0642,N20,VIIRS,n,2.0NRT,288.58,3.85,D
0.51817,112.08685,328.4,0.58,0.7,2025-06-14,0642,N20,VIIRS,n,2.0NRT,287.27,6.67,D
0.55436,112.27682,325.92,0.6,0.7,2025-06-14,0642,N20,VIIRS,n,2.0NRT,288.26,3.85,D
0.09309,99.72742,331.15,0.39,0.36,2025-06-14,0642,N20,VIIRS,n,2.0NRT,292.16,1.71,D
0.44599,100.64359,332.72,0.39,0.36,2025-06-14,0642,N20,VIIRS,n,2.0NRT,290.41,2.14,D
0.2967,99.43719,330.06,0.39,0.36,2025-06-14,0642,N20,VIIRS,n,2.0NRT,289.18,2.15,D
0.46989,100.42191,350.94,0.38,0.36,2025-06-14,0642,N20,VIIRS,n,2.0NRT,296.69,20.52,D
1.89149,109.5273,335.01,0.4,0.6,2025-06-14,0642,N20,VIIRS,n,2.0NRT,291.62,2.48,D
0.57114,100.03639,338.31,0.38,0.36,2025-06-14,0642,N20,VIIRS,n,2.0NRT,296.86,2.86,D
0.57967,100.07024,331.55,0.38,0.36,2025-06-14,0642,N20,VIIRS,n,2.0NRT,297.15,2.15,D
0.8278,100.20718,331.73,0.38,0.36,2025-06-14,0642,N20,VIIRS,n,2.0NRT,294.85,2.81,D
0.75129,99.61441,336.4,0.39,0.36,2025-06-14,0642,N20,VIIRS,n,2.0NRT,300.82,5.4,D
0.74071,97.79639,340.64,0.43,0.38,2025-06-14,0642,N20,VIIRS,n,2.0NRT,296.24,6.09,D
0.79404,97.83072,331.61,0.43,0.38,2025-06-14,0642,N20,VIIRS,n,2.0NRT,295.64,2.74,D
1.30971,101.14996,334.01,0.39,0.37,2025-06-14,0642,N20,VIIRS,n,2.0NRT,294.88,3.37,D
1.29489,100.73744,330.13,0.39,0.36,2025-06-14,0642,N20,VIIRS,l,2.0NRT,302.01,3.67,D
0.93492,97.90244,329.73,0.42,0.38,2025-06-14,0644,N20,VIIRS,n,2.0NRT,297.75,2.02,D
1.23912,99.72117,332.27,0.38,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,298.56,2.27,D
1.50374,101.30565,342.44,0.4,0.37,2025-06-14,0644,N20,VIIRS,n,2.0NRT,299.43,3.18,D
1.04321,97.80865,332.46,0.43,0.38,2025-06-14,0644,N20,VIIRS,n,2.0NRT,296.45,3.28,D
1.42588,99.43131,343.24,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,299.94,11.45,D
1.70511,100.77996,342.79,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,296.39,3.5,D
1.83402,99.79263,336.74,0.38,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,297.56,6.52,D
1.84692,99.56615,340.17,0.38,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,293.33,13.32,D
1.8464,99.56272,334.77,0.38,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,293.42,8.66,D
1.91,99.26723,338.32,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,298.12,4.74,D
1.82399,98.65736,330.21,0.4,0.37,2025-06-14,0644,N20,VIIRS,n,2.0NRT,299.64,2.16,D
1.97315,99.32367,330.87,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,301.1,2.91,D
2.00004,99.47794,338.92,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,299.11,3.25,D
2.00623,99.31867,332.77,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,296.39,1.43,D
2.08492,99.03386,335.94,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,297.06,2.75,D
2.32436,100.34271,331.72,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,300.93,3.24,D
2.32768,100.34222,335.59,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,301.03,3.24,D
2.13033,99.01991,335.18,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,298.28,2.92,D
2.1521,98.80624,331.33,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,297.7,7.68,D
2.18517,99.00067,333.95,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,300.47,3.57,D
2.1974,98.99175,333.63,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,298.05,1.66,D
2.20283,99.00517,329.07,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,299.5,1.69,D
2.34537,99.53996,344.82,0.38,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,301.08,12.87,D
2.30218,99.14527,335.28,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,295.89,3.07,D
2.34737,99.21974,331.49,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,294.41,2.15,D
2.40884,99.51282,339.09,0.38,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,297.98,6.95,D
2.2492,98.4394,330.66,0.4,0.37,2025-06-14,0644,N20,VIIRS,n,2.0NRT,291.77,4.32,D
2.32503,98.80442,341.65,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,302.61,8.23,D
2.3245,98.80096,337.36,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,299.75,5.75,D
2.32808,98.80363,339.07,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,300.59,6.18,D
2.33262,98.6777,331.79,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,297.4,3.07,D
2.35751,98.79575,341.28,0.39,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,298.57,3.53,D
2.6084,99.39655,332.68,0.38,0.36,2025-06-14,0644,N20,VIIRS,n,2.0NRT,298.02,2.87,D
5.28845,95.51358,329.37,0.49,0.4,2025-06-14,0644,N20,VIIRS,n,2.0NRT,277.21,4.98,D
5.28785,95.51528,325.94,0.49,0.4,2025-06-14,0644,N20,VIIRS,n,2.0NRT,277.86,2.39,D
5.29706,95.54896,333.23,0.49,0.4,2025-06-14,0644,N20,VIIRS,n,2.0NRT,279.07,12.16,D
-0.99672,131.27252,301.95,0.38,0.59,2025-06-14,1603,N20,VIIRS,n,2.0NRT,280.63,0.44,N
-2.44174,133.12785,303.39,0.54,0.5,2025-06-14,1603,N20,VIIRS,n,2.0NRT,283.46,1.3,N
-1.45669,127.43674,301.87,0.63,0.72,2025-06-14,1741,N20,VIIRS,n,2.0NRT,271.61,1.64,N
-0.38317,117.0498,304.25,0.41,0.37,2025-06-14,1741,N20,VIIRS,n,2.0NRT,289.6,0.57,N
-2.57953,121.37453,325.21,0.5,0.49,2025-06-14,1741,N20,VIIRS,n,2.0NRT,273.98,3.28,N
-2.58025,121.3792,306.79,0.5,0.49,2025-06-14,1741,N20,VIIRS,n,2.0NRT,273.01,2.37,N
-2.21047,115.496,323.23,0.39,0.36,2025-06-14,1741,N20,VIIRS,n,2.0NRT,291.34,3.16,N
-2.87391,115.26479,310.69,0.39,0.36,2025-06-14,1743,N20,VIIRS,n,2.0NRT,291.63,1.15,N
-0.98849,103.33169,299.17,0.57,0.69,2025-06-14,1743,N20,VIIRS,n,2.0NRT,276.53,1.77,N
-2.94352,115.23273,310.54,0.39,0.36,2025-06-14,1743,N20,VIIRS,n,2.0NRT,291.61,1.05,N
-2.98789,115.21132,326.72,0.39,0.36,2025-06-14,1743,N20,VIIRS,n,2.0NRT,292.15,2.61,N
-3.03381,115.15822,314.97,0.39,0.36,2025-06-14,1743,N20,VIIRS,n,2.0NRT,292.16,1.39,N
-2.96803,114.50268,304.03,0.38,0.36,2025-06-14,1743,N20,VIIRS,n,2.0NRT,290.89,0.64,N
-1.56839,103.69017,305.22,0.53,0.67,2025-06-14,1743,N20,VIIRS,n,2.0NRT,275.63,1.45,N
-1.57376,103.68437,306.52,0.53,0.67,2025-06-14,1743,N20,VIIRS,n,2.0NRT,274.77,1.38,N
-3.21415,104.17116,303.56,0.46,0.63,2025-06-14,1743,N20,VIIRS,n,2.0NRT,287.35,0.62,N
-3.21385,104.17298,302.36,0.46,0.63,2025-06-14,1743,N20,VIIRS,n,2.0NRT,286.77,0.62,N
-3.72649,103.71703,302.66,0.48,0.65,2025-06-14,1743,N20,VIIRS,n,2.0NRT,282.6,1.37,N
-3.80394,103.81461,301.9,0.47,0.64,2025-06-14,1743,N20,VIIRS,n,2.0NRT,284.08,1.4,N
-3.8047,103.81915,310.19,0.47,0.64,2025-06-14,1743,N20,VIIRS,n,2.0NRT,283.14,1.4,N
-3.80808,103.81612,303.46,0.47,0.64,2025-06-14,1743,N20,VIIRS,n,2.0NRT,285.08,1.72,N
-3.80887,103.82063,303.47,0.47,0.64,2025-06-14,1743,N20,VIIRS,n,2.0NRT,283.76,1.72,N
-8.27075,123.508,352.65,0.43,0.62,2025-06-14,1743,N20,VIIRS,n,2.0NRT,286.95,11.8,N
-8.27183,123.51594,353.4,0.43,0.62,2025-06-14,1743,N20,VIIRS,n,2.0NRT,293.18,13.44,N
-8.11321,112.92255,309.19,0.39,0.36,2025-06-14,1743,N20,VIIRS,n,2.0NRT,277.92,1.08,N
-7.54258,110.44309,295.95,0.47,0.39,2025-06-14,1743,N20,VIIRS,n,2.0NRT,275.56,0.8,N
-6.09875,106.66907,299.57,0.55,0.51,2025-06-14,1743,N20,VIIRS,n,2.0NRT,271.33,1.19,N
-8.28022,123.51118,319.26,0.43,0.62,2025-06-14,1743,N20,VIIRS,n,2.0NRT,289.01,10.7,N
-8.27951,123.50564,316.41,0.43,0.62,2025-06-14,1743,N20,VIIRS,n,2.0NRT,287.3,10.7,N
-8.27523,123.51707,348.03,0.43,0.62,2025-06-14,1743,N20,VIIRS,n,2.0NRT,296.71,29.81,N
-8.27417,123.5088,367,0.43,0.62,2025-06-14,1743,N20,VIIRS,h,2.0NRT,293.8,10.7,N
-8.28217,123.5074,312.54,0.43,0.62,2025-06-14,1743,N20,VIIRS,n,2.0NRT,288.06,1.65,N
-8.27784,123.51778,319.68,0.43,0.62,2025-06-14,1743,N20,VIIRS,n,2.0NRT,288.34,13.44,N
-8.27599,123.50429,309.2,0.43,0.62,2025-06-14,1743,N20,VIIRS,n,2.0NRT,286.18,11.8,N
-8.27671,123.50951,367,0.43,0.62,2025-06-14,1743,N20,VIIRS,h,2.0NRT,294.93,11.8,N
1.76304,101.26019,302.6,0.5,0.65,2025-06-14,1921,N20,VIIRS,n,2.0NRT,286.39,1.34,N
2.10371,100.41989,320.93,0.43,0.62,2025-06-14,1921,N20,VIIRS,n,2.0NRT,287.59,1.94,N
2.08192,100.34277,297.22,0.42,0.61,2025-06-14,1921,N20,VIIRS,n,2.0NRT,277.84,0.85,N
2.0813,100.34644,306.78,0.42,0.61,2025-06-14,1921,N20,VIIRS,n,2.0NRT,281.14,0.85,N
2.07569,100.34556,317.67,0.42,0.61,2025-06-14,1921,N20,VIIRS,n,2.0NRT,278.46,1.7,N
2.07508,100.3492,303.94,0.42,0.61,2025-06-14,1921,N20,VIIRS,n,2.0NRT,282.32,1.44,N
1.67165,101.47582,315.85,0.51,0.66,2025-06-14,1921,N20,VIIRS,n,2.0NRT,286.01,1.77,N
1.67075,101.47565,311.71,0.52,0.66,2025-06-14,1921,N20,VIIRS,n,2.0NRT,285.86,2.59,N
1.37443,101.22261,302.8,0.5,0.66,2025-06-14,1921,N20,VIIRS,n,2.0NRT,283.56,1.08,N
0.70216,100.35516,325.15,0.45,0.63,2025-06-14,1921,N20,VIIRS,n,2.0NRT,286.56,3.97,N
0.70282,100.35107,306.44,0.45,0.63,2025-06-14,1921,N20,VIIRS,n,2.0NRT,286.59,3.97,N
0.69783,100.34563,367,0.45,0.63,2025-06-14,1921,N20,VIIRS,h,2.0NRT,286.94,9.84,N
0.69715,100.34982,320.16,0.45,0.63,2025-06-14,1921,N20,VIIRS,n,2.0NRT,286.59,3.97,N
0.69647,100.354,331.36,0.45,0.63,2025-06-14,1921,N20,VIIRS,n,2.0NRT,286.63,3.97,N
-0.73549,100.99935,302.72,0.52,0.67,2025-06-14,1923,N20,VIIRS,n,2.0NRT,285.92,1.02,N
-1.17531,103.48898,302.65,0.79,0.78,2025-06-14,1923,N20,VIIRS,n,2.0NRT,281.11,1.08,N
-1.4703,102.61705,296.64,0.69,0.74,2025-06-14,1923,N20,VIIRS,n,2.0NRT,277.59,1.58,N
-0.02623,100.00034,302.73,0.43,0.62,2025-06-14,1923,N20,VIIRS,n,2.0NRT,284.61,0.87,N
-0.0289,100.00095,304.44,0.43,0.62,2025-06-14,1923,N20,VIIRS,n,2.0NRT,284.7,0.62,N
-1.05945,103.24218,318.23,0.75,0.77,2025-06-14,1923,N20,VIIRS,n,2.0NRT,282.38,2.95,N
-0.73462,100.99825,305.16,0.52,0.67,2025-06-14,1923,N20,VIIRS,n,2.0NRT,285.91,0.77,N
-1.06451,103.23988,311.28,0.75,0.77,2025-06-14,1923,N20,VIIRS,n,2.0NRT,281.82,2.4,N
-8.28085,123.50572,328.25,0.35,0.57,2025-06-15,0440,N20,VIIRS,n,2.0NRT,294.87,4.77,D
-8.27579,123.50394,348.66,0.35,0.57,2025-06-15,0440,N20,VIIRS,n,2.0NRT,315.63,20.89,D
-8.27429,123.50683,344.71,0.35,0.57,2025-06-15,0440,N20,VIIRS,n,2.0NRT,299.76,18.45,D
-8.2747,123.50381,347.65,0.35,0.57,2025-06-15,0440,N20,VIIRS,n,2.0NRT,314,18.45,D
-8.2754,123.50697,345.91,0.35,0.57,2025-06-15,0440,N20,VIIRS,n,2.0NRT,298.55,20.89,D
-8.28048,123.50854,332.65,0.35,0.57,2025-06-15,0440,N20,VIIRS,n,2.0NRT,295.23,3.99,D
-9.52993,120.00734,331.01,0.64,0.72,2025-06-15,0440,N20,VIIRS,n,2.0NRT,289.59,8.23,D
-3.90163,122.4212,326.37,0.36,0.57,2025-06-15,0442,N20,VIIRS,n,2.0NRT,286.04,4.53,D
-2.00068,121.43413,334.38,0.4,0.6,2025-06-15,0442,N20,VIIRS,n,2.0NRT,291.63,4.13,D
-2.00627,121.43408,343.29,0.4,0.6,2025-06-15,0442,N20,VIIRS,n,2.0NRT,290.96,4.13,D
-2.57812,121.38093,367,0.41,0.6,2025-06-15,0442,N20,VIIRS,h,2.0NRT,291.09,22.43,D
-2.57863,121.37693,354.99,0.41,0.6,2025-06-15,0442,N20,VIIRS,n,2.0NRT,292.49,20.05,D
-2.57814,121.38037,354.68,0.41,0.6,2025-06-15,0442,N20,VIIRS,n,2.0NRT,292.54,20.05,D
-2.8328,122.17709,329.78,0.36,0.57,2025-06-15,0442,N20,VIIRS,n,2.0NRT,290.65,3.43,D
-3.8724,122.4006,330.65,0.36,0.57,2025-06-15,0442,N20,VIIRS,n,2.0NRT,290.91,2.74,D
-3.87194,122.40383,332.16,0.36,0.57,2025-06-15,0442,N20,VIIRS,n,2.0NRT,289.82,2.74,D
-2.57864,121.37747,367,0.41,0.6,2025-06-15,0442,N20,VIIRS,h,2.0NRT,292.68,22.43,D
-2.14082,102.99876,331.44,0.44,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,289.39,1.69,D
0.39444,100.47666,334.84,0.55,0.43,2025-06-15,0622,N20,VIIRS,n,2.0NRT,289.12,10.23,D
0.64012,100.01093,342.92,0.39,0.44,2025-06-15,0622,N20,VIIRS,n,2.0NRT,294.7,9.78,D
0.69607,100.35426,340.04,0.55,0.43,2025-06-15,0622,N20,VIIRS,n,2.0NRT,291.26,11.91,D
0.75797,100.28716,341.2,0.56,0.43,2025-06-15,0622,N20,VIIRS,n,2.0NRT,292.5,18.21,D
0.77886,100.31889,329.62,0.56,0.43,2025-06-15,0622,N20,VIIRS,n,2.0NRT,290.69,17.42,D
0.62937,99.28302,331.77,0.43,0.46,2025-06-15,0622,N20,VIIRS,n,2.0NRT,290.94,4.61,D
0.80346,100.26957,332.97,0.56,0.43,2025-06-15,0622,N20,VIIRS,n,2.0NRT,292.57,7.15,D
0.80392,100.27234,332.21,0.56,0.43,2025-06-15,0622,N20,VIIRS,n,2.0NRT,292.75,5.84,D
1.05721,98.99949,339.1,0.44,0.46,2025-06-15,0622,N20,VIIRS,n,2.0NRT,291.63,4.18,D
1.67002,101.47577,331.42,0.47,0.4,2025-06-15,0622,N20,VIIRS,n,2.0NRT,287.84,3.52,D
2.07586,100.35011,332.69,0.53,0.42,2025-06-15,0622,N20,VIIRS,n,2.0NRT,291.41,3.72,D
2.01421,99.44044,338.71,0.4,0.44,2025-06-15,0622,N20,VIIRS,n,2.0NRT,288.74,8.24,D
2.04252,99.46193,340.14,0.4,0.44,2025-06-15,0622,N20,VIIRS,n,2.0NRT,286.43,6.64,D
1.96654,98.64813,341.63,0.45,0.47,2025-06-15,0622,N20,VIIRS,n,2.0NRT,289.87,7.24,D
2.26021,99.38911,336.55,0.4,0.44,2025-06-15,0622,N20,VIIRS,n,2.0NRT,286.91,4.21,D
2.3002,99.46005,337.04,0.4,0.44,2025-06-15,0622,N20,VIIRS,n,2.0NRT,288.53,4.45,D
2.30071,99.45959,333.93,0.4,0.44,2025-06-15,0622,N20,VIIRS,n,2.0NRT,287.83,3.38,D
2.22216,98.78336,343.16,0.44,0.46,2025-06-15,0622,N20,VIIRS,n,2.0NRT,292.97,8.73,D
2.33601,98.79053,337.09,0.44,0.46,2025-06-15,0622,N20,VIIRS,n,2.0NRT,292.09,4.52,D
2.56383,99.41293,331.89,0.4,0.44,2025-06-15,0622,N20,VIIRS,n,2.0NRT,289.1,2.66,D
2.56329,99.40954,340.23,0.4,0.44,2025-06-15,0622,N20,VIIRS,n,2.0NRT,290.67,53.35,D
2.56786,99.4123,342.49,0.4,0.44,2025-06-15,0622,N20,VIIRS,n,2.0NRT,289.85,9.59,D
2.59737,99.38918,347.63,0.4,0.44,2025-06-15,0622,N20,VIIRS,n,2.0NRT,292.74,15.01,D
2.57256,98.01285,355.56,0.49,0.49,2025-06-15,0622,N20,VIIRS,n,2.0NRT,281.35,15.25,D
-2.69791,110.4229,336.72,0.57,0.43,2025-06-15,0622,N20,VIIRS,n,2.0NRT,292.75,12.55,D
-2.69871,110.41781,328.87,0.57,0.43,2025-06-15,0622,N20,VIIRS,n,2.0NRT,293.35,5.73,D
-3.88985,102.38232,329.48,0.49,0.4,2025-06-15,0622,N20,VIIRS,n,2.0NRT,296.44,3.21,D
-3.70609,103.41008,337.2,0.43,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,300.89,7.97,D
-3.70475,103.41044,333.75,0.43,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,298.97,5.74,D
-3.70534,103.40657,329.88,0.43,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,298.53,5.52,D
-3.83337,102.48748,334.85,0.48,0.4,2025-06-15,0622,N20,VIIRS,n,2.0NRT,295.47,3.76,D
-3.64662,103.51224,334.18,0.43,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,297.55,7.14,D
-3.75994,102.42667,333.06,0.48,0.4,2025-06-15,0622,N20,VIIRS,n,2.0NRT,298.15,5.15,D
-3.72947,102.3838,332.14,0.48,0.4,2025-06-15,0622,N20,VIIRS,n,2.0NRT,297.14,2.38,D
-3.66451,102.36539,337.09,0.48,0.4,2025-06-15,0622,N20,VIIRS,n,2.0NRT,298.91,5.37,D
-3.64374,102.33276,332.63,0.49,0.4,2025-06-15,0622,N20,VIIRS,n,2.0NRT,297.63,3.58,D
-3.27851,104.35749,342.15,0.4,0.37,2025-06-15,0622,N20,VIIRS,n,2.0NRT,294.49,5.61,D
-3.28638,104.09629,331.72,0.41,0.37,2025-06-15,0622,N20,VIIRS,n,2.0NRT,292.37,5.82,D
-3.40428,103.27518,339.28,0.44,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,299.96,5.94,D
-3.17105,104.06695,338.42,0.41,0.37,2025-06-15,0622,N20,VIIRS,n,2.0NRT,287.56,53.41,D
-3.23164,102.97523,331.08,0.45,0.39,2025-06-15,0622,N20,VIIRS,n,2.0NRT,299.07,4.03,D
-3.23209,102.97573,331.4,0.45,0.39,2025-06-15,0622,N20,VIIRS,n,2.0NRT,299.09,3.91,D
-3.18606,103.23109,329.51,0.44,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,298.1,2.12,D
-3.14284,103.39857,340.9,0.43,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,291.97,3.02,D
-3.05188,103.86156,339.8,0.41,0.37,2025-06-15,0622,N20,VIIRS,n,2.0NRT,297.45,8.25,D
-3.19987,102.85177,339.18,0.45,0.39,2025-06-15,0622,N20,VIIRS,n,2.0NRT,299.41,6.86,D
-2.90943,104.33723,334.97,0.4,0.37,2025-06-15,0622,N20,VIIRS,n,2.0NRT,291.1,5.33,D
-3.0728,103.19099,330.25,0.44,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,296.07,3.8,D
-2.91029,104.17227,330.49,0.4,0.37,2025-06-15,0622,N20,VIIRS,n,2.0NRT,294.43,3.6,D
-2.98488,102.93624,333.97,0.45,0.39,2025-06-15,0622,N20,VIIRS,n,2.0NRT,300.38,35.92,D
-2.81535,102.83413,331.77,0.45,0.39,2025-06-15,0622,N20,VIIRS,n,2.0NRT,295.78,4.55,D
-2.81614,102.83411,331.57,0.45,0.39,2025-06-15,0622,N20,VIIRS,n,2.0NRT,295.63,4.5,D
-2.97794,101.77253,331.84,0.51,0.41,2025-06-15,0622,N20,VIIRS,n,2.0NRT,295.82,1.65,D
-2.6728,103.13998,351.24,0.44,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,296.69,19.32,D
-2.6693,103.13944,349.31,0.44,0.38,2025-06-15,0622,N20,VIIRS,n,2.0NRT,295.04,19.32,D
-2.6776,102.88804,329.31,0.45,0.39,2025-06-15,0622,N20,VIIRS,n,2.0NRT,297.59,2.79,D
