DATA_TIMESTAMP,tn,tx,tavg,rh_avg,rr,ss,ff_x,ddd_x,ff_avg,ddd_car,KABUPATEN,JUMLAH_HOTSPOT
2025-06-01,23.8,34.6,26.6,88.0,6.8,7.6,3.0,300.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-07-01,23.1,33.0,26.7,88.0,30.1,8.0,5.0,290.0,2.0,W,KOTAWARINGIN TIMUR,0
2025-08-01,23.2,33.0,26.5,87.0,28.7,7.8,5.0,300.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-09-01,23.4,32.3,26.4,89.0,10.6,5.8,3.0,180.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-10-01,24.4,32.0,27.1,90.0,3.4,1.8,3.0,160.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-11-01,23.5,32.2,26.9,88.0,32.3,1.7,3.0,230.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-12-01,23.3,31.0,25.9,89.0,8888.0,1.1,5.0,230.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-02-06,24.0,31.9,27.0,85.0,2.7,0.0,3.0,130.0,1.0,E,KOTAWARINGIN TIMUR,0
2025-03-06,24.1,31.3,27.4,84.0,0.0,2.2,2.0,120.0,1.0,C,KOTAWARINGIN TIMUR,1
2025-04-06,23.0,33.7,27.5,84.0,0.0,0.5,2.0,110.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-05-06,24.0,32.6,27.7,83.0,8888.0,6.7,4.0,160.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-06-06,24.1,34.0,28.2,79.0,2.4,3.9,3.0,150.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-07-06,23.2,33.6,27.5,79.0,0.0,7.2,5.0,3.0,1.0,S,KOTAWARINGIN TIMUR,0
2025-08-06,23.1,31.9,25.3,91.0,0.0,8.0,3.0,270.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-09-06,23.7,32.0,27.9,83.0,19.8,3.5,3.0,140.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-10-06,22.6,33.2,27.7,82.0,0.0,3.9,3.0,180.0,1.0,S,KOTAWARINGIN TIMUR,0
2025-11-06,24.9,32.7,27.7,81.0,29.5,7.9,3.0,90.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-12-06,23.9,32.7,27.9,83.0,5.1,4.6,4.0,130.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-02-03,23.8,32.4,26.8,88.0,4.3,4.3,3.0,120.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-03-03,23.4,33.0,26.9,90.0,15.0,3.5,3.0,210.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-04-03,24.2,30.4,26.8,87.0,41.9,4.8,3.0,260.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-05-03,23.9,33.8,27.8,82.0,8888.0,1.7,3.0,230.0,1.0,C,KOTAWARINGIN TIMUR,5
2025-06-03,24.7,33.2,26.3,90.0,3.5,7.0,4.0,190.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-07-03,24.6,26.2,24.9,92.0,15.1,3.1,3.0,300.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-08-03,23.5,33.8,27.7,80.0,10.8,0.0,5.0,290.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-09-03,23.8,32.9,27.3,83.0,34.0,6.7,4.0,290.0,1.0,S,KOTAWARINGIN TIMUR,0
2025-10-03,23.1,31.4,26.8,85.0,27.0,6.2,3.0,150.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-11-03,23.5,32.4,27.8,83.0,0.0,3.1,2.0,130.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-12-03,24.5,33.7,26.7,85.0,2.8,2.2,3.0,280.0,1.0,E,KOTAWARINGIN TIMUR,0
2025-02-05,22.8,33.9,27.7,80.0,0.0,6.1,2.0,150.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-03-05,23.6,34.4,28.5,79.0,0.0,7.8,2.0,260.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-04-05,23.2,34.4,27.4,83.0,0.0,8.0,3.0,230.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-05-05,24.7,34.4,27.5,83.0,0.0,7.2,3.0,300.0,1.0,C,KOTAWARINGIN TIMUR,2
2025-06-05,24.1,29.1,26.1,89.0,4.0,7.5,3.0,240.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-07-05,23.4,34.1,28.0,82.0,7.5,1.6,2.0,50.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-08-05,24.3,34.9,29.1,81.0,0.0,8.0,2.0,180.0,1.0,E,KOTAWARINGIN TIMUR,0
2025-09-05,23.6,31.8,26.5,86.0,57.3,8.0,2.0,130.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-10-05,23.7,33.0,27.6,83.0,4.6,2.1,2.0,300.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-11-05,24.0,34.0,28.2,82.0,0.1,7.4,3.0,300.0,1.0,C,KOTAWARINGIN TIMUR,0
2025-12-05,24.2,30.7,26.5,90.0,8888.0,5.6,3.0,190.0,1.0,C,KOTAWARINGIN TIMUR,0
2018-02-08,22.0,31.5,25.3,85.0,44.6,0.2,5.0,170.0,1.0,N ,PALANGKARAYA,0
2018-03-08,23.0,31.5,25.8,83.0,,6.2,4.0,220.0,2.0,S ,PALANGKARAYA,0
2018-04-08,22.0,31.1,,,,5.2,5.0,160.0,3.0,S ,PALANGKARAYA,0
2018-05-08,23.0,32.3,26.4,82.0,,5.8,7.0,190.0,3.0,S ,PALANGKARAYA,0
2018-06-08,22.0,32.5,,,0.4,5.2,4.0,210.0,2.0,S ,PALANGKARAYA,0
2018-07-08,23.0,32.1,26.7,81.0,,6.5,4.0,130.0,2.0,S ,PALANGKARAYA,2
2018-08-08,23.0,32.9,26.3,82.0,8888.0,5.5,4.0,130.0,2.0,SW,PALANGKARAYA,0
2018-09-08,24.0,34.3,,,,6.6,5.0,190.0,2.0,N ,PALANGKARAYA,1
2018-10-08,,33.9,27.1,82.0,,,5.0,160.0,3.0,S ,PALANGKARAYA,0
2018-11-08,24.0,34.0,,,,,4.0,220.0,2.0,S ,PALANGKARAYA,0
2018-12-08,24.0,33.6,,,,,3.0,190.0,2.0,S ,PALANGKARAYA,0
2018-02-04,23.0,33.8,28.3,78.0,0.4,6.0,6.0,250.0,2.0,SW,PALANGKARAYA,0
2018-03-04,25.0,32.8,25.2,92.0,0.0,7.6,9.0,190.0,2.0,NE,PALANGKARAYA,0
2018-04-04,23.0,32.8,,,22.7,4.2,5.0,220.0,2.0,N ,PALANGKARAYA,1
2018-05-04,25.0,33.8,28.3,80.0,1.4,8.3,3.0,200.0,2.0,W ,PALANGKARAYA,0
2018-06-04,,,,93.0,0.0,,4.0,350.0,2.0,NE,PALANGKARAYA,2
2018-07-04,24.0,34.2,27.9,79.0,11.8,2.9,3.0,170.0,1.0,N ,PALANGKARAYA,0
2018-08-04,24.0,32.7,27.5,84.0,0.0,6.7,5.0,80.0,2.0,W ,PALANGKARAYA,0
2018-09-04,24.0,32.7,,,67.3,2.6,3.0,170.0,1.0,N ,PALANGKARAYA,0
2018-10-04,25.0,33.6,28.7,79.0,,5.2,4.0,200.0,2.0,NE,PALANGKARAYA,2
2018-11-04,26.0,34.3,29.4,78.0,0.2,7.7,4.0,240.0,2.0,NE,PALANGKARAYA,0
2018-12-04,24.0,33.7,28.0,82.0,,7.4,4.0,130.0,2.0,N ,PALANGKARAYA,0
2018-02-12,24.0,32.5,27.8,76.0,26.0,6.0,3.0,170.0,2.0,E ,PALANGKARAYA,0
2018-03-12,24.0,33.0,27.0,84.0,9.6,7.2,4.0,210.0,2.0,NE,PALANGKARAYA,0
2018-04-12,26.0,33.6,27.7,80.0,8888.0,4.6,6.0,270.0,2.0,N ,PALANGKARAYA,0
2018-05-12,24.0,32.7,,,11.7,7.2,4.0,240.0,2.0,SW,PALANGKARAYA,0
2018-06-12,24.0,33.4,26.5,83.0,1.9,4.6,7.0,200.0,2.0,N ,PALANGKARAYA,0
2018-07-12,25.0,31.1,27.0,86.0,25.0,4.8,3.0,210.0,1.0,NW,PALANGKARAYA,3
2018-08-12,24.0,31.0,25.2,92.0,0.2,2.5,4.0,190.0,2.0,W ,PALANGKARAYA,1
2018-09-12,23.0,32.3,27.5,78.0,5.4,2.5,4.0,230.0,2.0,SW,PALANGKARAYA,6
2018-10-12,24.0,33.8,28.1,83.0,0.0,7.8,4.0,60.0,2.0,W ,PALANGKARAYA,0
2018-11-12,24.0,,26.1,86.0,2.0,3.5,3.0,60.0,1.0,NE,PALANGKARAYA,0
2018-12-12,24.0,32.2,26.3,83.0,5.4,1.2,6.0,320.0,2.0,N ,PALANGKARAYA,0
2018-02-02,23.0,30.9,26.4,82.0,2.8,5.8,3.0,80.0,1.0,NE,PALANGKARAYA,0
2018-03-02,23.0,31.3,,,6.0,1.9,2.0,90.0,1.0,N ,PALANGKARAYA,0
2018-04-02,23.0,,27.9,82.0,8888.0,4.0,5.0,230.0,2.0,N ,PALANGKARAYA,0
2018-05-02,23.0,31.5,25.5,90.0,8.9,2.5,12.0,320.0,2.0,N ,PALANGKARAYA,0
2018-06-02,24.0,33.5,,,45.0,,7.0,230.0,4.0,SW,PALANGKARAYA,0
2018-07-02,,32.0,26.2,86.0,29.7,3.2,6.0,260.0,2.0,N ,PALANGKARAYA,0
2018-08-02,24.0,33.2,,,3.3,2.0,5.0,290.0,2.0,W ,PALANGKARAYA,0
2018-09-02,23.0,33.3,25.5,88.0,28.0,4.6,5.0,350.0,2.0,SE,PALANGKARAYA,0
2018-10-02,23.0,32.4,25.7,87.0,28.7,5.3,14.0,200.0,2.0,N ,PALANGKARAYA,0
2018-11-02,23.0,30.6,24.9,90.0,9.2,5.6,8.0,200.0,2.0,E ,PALANGKARAYA,0
2018-12-02,23.0,31.9,26.9,82.0,6.4,0.8,4.0,340.0,2.0,S ,PALANGKARAYA,0
2018-02-01,25.0,32.0,27.6,82.0,,6.8,6.0,300.0,2.0,N ,PALANGKARAYA,0
2018-03-01,25.0,32.3,27.2,86.0,27.4,1.6,4.0,230.0,2.0,N ,PALANGKARAYA,0
2018-04-01,24.0,33.2,28.3,80.0,99.5,2.7,5.0,160.0,2.0,NW,PALANGKARAYA,0
2018-05-01,24.0,28.2,25.8,91.0,94.0,2.2,2.0,340.0,1.0,N ,PALANGKARAYA,0
2018-06-01,25.0,32.6,,,3.2,0.0,5.0,280.0,2.0,W ,PALANGKARAYA,0
2018-07-01,23.0,,25.7,86.0,100.0,5.6,3.0,220.0,1.0,NE,PALANGKARAYA,0
2018-08-01,24.0,30.4,26.7,85.0,8888.0,1.0,4.0,270.0,1.0,N ,PALANGKARAYA,0
2018-09-01,24.0,31.4,27.3,85.0,4.0,1.9,3.0,280.0,2.0,W ,PALANGKARAYA,0
2018-10-01,23.0,30.6,25.8,87.0,63.9,3.3,7.0,200.0,2.0,W ,PALANGKARAYA,4
2018-11-01,23.0,29.5,,,4.4,4.0,13.0,260.0,2.0,N ,PALANGKARAYA,0
2018-12-01,,30.2,25.7,88.0,2.1,1.4,8.0,220.0,3.0,NE,PALANGKARAYA,0
2018-02-07,23.0,31.5,26.6,78.0,,0.1,4.0,160.0,1.0,N ,PALANGKARAYA,0
2018-03-07,23.0,,26.9,79.0,12.4,1.1,4.0,220.0,2.0,S ,PALANGKARAYA,0
2018-04-07,23.0,,,,,7.1,4.0,140.0,2.0,S ,PALANGKARAYA,0
2018-05-07,23.0,,,,2.9,4.1,6.0,120.0,2.0,SE,PALANGKARAYA,0
2018-06-07,,30.5,,,2.7,0.7,5.0,150.0,2.0,SE,PALANGKARAYA,0
2018-07-07,24.0,32.0,27.0,81.0,,5.6,5.0,190.0,2.0,S ,PALANGKARAYA,0
2018-08-07,23.0,32.8,26.7,84.0,0.0,6.4,6.0,250.0,2.0,S ,PALANGKARAYA,0
2018-09-07,24.0,31.6,27.5,83.0,2.0,,6.0,180.0,3.0,S ,PALANGKARAYA,0
2018-10-07,22.0,32.0,27.1,74.0,,7.7,5.0,190.0,3.0,SW,PALANGKARAYA,0
2018-11-07,22.0,32.1,,,0.0,4.2,3.0,210.0,2.0,S ,PALANGKARAYA,0
2018-12-07,22.0,32.6,26.3,79.0,,8.3,5.0,150.0,3.0,S ,PALANGKARAYA,0
2018-02-06,24.0,33.6,28.4,77.0,1.0,2.3,4.0,190.0,2.0,S ,PALANGKARAYA,0
2018-03-06,24.0,32.4,,,,7.4,5.0,270.0,1.0,N ,PALANGKARAYA,0
2018-04-06,24.0,34.8,27.8,80.0,,3.6,3.0,60.0,1.0,S ,PALANGKARAYA,0
2018-05-06,25.0,34.6,29.1,77.0,,7.4,6.0,180.0,2.0,S ,PALANGKARAYA,0
2018-06-06,25.0,34.0,29.1,79.0,,,4.0,190.0,1.0,N ,PALANGKARAYA,0
2018-07-06,,33.6,28.9,79.0,,6.9,5.0,230.0,2.0,S ,PALANGKARAYA,0
2018-08-06,24.0,34.4,28.5,77.0,,,6.0,210.0,3.0,S ,PALANGKARAYA,0
2018-09-06,24.0,33.4,,,,,4.0,130.0,2.0,S ,PALANGKARAYA,0
2018-10-06,24.0,,27.9,78.0,,5.7,6.0,190.0,2.0,S ,PALANGKARAYA,0
2018-11-06,24.0,34.0,28.1,78.0,,6.8,3.0,140.0,1.0,N ,PALANGKARAYA,0
2018-12-06,24.0,33.2,27.7,83.0,,7.8,3.0,120.0,2.0,SE,PALANGKARAYA,0
2018-02-03,23.0,32.7,,,11.4,0.0,5.0,10.0,2.0,NE,PALANGKARAYA,0
2018-03-03,24.0,33.2,28.3,79.0,,7.4,3.0,10.0,1.0,N ,PALANGKARAYA,0
2018-04-03,25.0,35.1,27.4,82.0,,7.4,9.0,180.0,2.0,NE,PALANGKARAYA,0
2018-05-03,23.0,,25.8,84.0,44.4,,4.0,360.0,2.0,N ,PALANGKARAYA,0
2018-06-03,23.0,30.9,26.4,87.0,8.0,0.4,4.0,90.0,2.0,E ,PALANGKARAYA,0
2018-07-03,24.0,,26.6,85.0,0.8,3.4,6.0,280.0,2.0,N ,PALANGKARAYA,2
2018-08-03,23.0,30.8,26.9,82.0,1.0,1.3,4.0,310.0,1.0,NE,PALANGKARAYA,0
2018-09-03,24.0,33.9,28.5,78.0,6.4,3.6,6.0,50.0,2.0,SW,PALANGKARAYA,0
2018-10-03,23.0,31.4,27.1,81.0,73.2,8.6,5.0,60.0,1.0,N ,PALANGKARAYA,0
2018-11-03,23.0,33.2,28.4,79.0,2.0,4.6,5.0,200.0,2.0,W ,PALANGKARAYA,0
2018-12-03,24.0,33.5,28.1,78.0,8888.0,5.7,7.0,250.0,3.0,E ,PALANGKARAYA,0
2018-02-05,,30.3,26.8,86.0,,5.8,3.0,30.0,1.0,N ,PALANGKARAYA,0
2018-03-05,25.0,33.8,28.4,79.0,,1.1,4.0,170.0,2.0,S ,PALANGKARAYA,0
2018-04-05,24.0,33.8,,,,,3.0,170.0,2.0,S ,PALANGKARAYA,0
2018-05-05,24.0,34.2,28.8,73.0,,,4.0,140.0,2.0,S ,PALANGKARAYA,0
2018-06-05,25.0,,28.8,75.0,,7.8,7.0,190.0,2.0,S ,PALANGKARAYA,1
2018-07-05,25.0,34.5,28.3,78.0,,8.8,3.0,200.0,1.0,N ,PALANGKARAYA,0
2018-08-05,24.0,33.0,27.6,77.0,,,6.0,250.0,2.0,S ,PALANGKARAYA,0
2018-09-05,24.0,32.9,,,7.0,,4.0,80.0,1.0,N ,PALANGKARAYA,0
2018-10-05,25.0,32.4,27.7,83.0,,4.4,3.0,110.0,2.0,NE,PALANGKARAYA,2
2018-11-05,25.0,33.0,27.9,84.0,1.0,6.0,5.0,220.0,2.0,N ,PALANGKARAYA,0
2018-12-05,24.0,,26.9,85.0,8888.0,5.1,5.0,160.0,1.0,N ,PALANGKARAYA,0
2018-02-11,23.0,32.7,25.4,86.0,24.7,5.5,4.0,160.0,1.0,E ,PALANGKARAYA,0
2018-03-11,,34.0,28.2,76.0,8888.0,6.0,3.0,50.0,1.0,NW,PALANGKARAYA,0
2018-04-11,25.0,31.3,,,0.2,7.3,5.0,200.0,2.0,N ,PALANGKARAYA,0
2018-05-11,,34.2,27.8,77.0,33.9,3.2,4.0,60.0,2.0,E ,PALANGKARAYA,0
2018-06-11,24.0,,25.1,87.0,,7.0,5.0,170.0,2.0,N ,PALANGKARAYA,0
2018-07-11,24.0,32.2,,,18.5,3.1,4.0,120.0,2.0,NE,PALANGKARAYA,1
2018-08-11,24.0,31.8,26.8,85.0,8.0,1.8,2.0,20.0,1.0,NE,PALANGKARAYA,1
2018-09-11,24.0,32.2,27.5,80.0,3.2,1.9,5.0,340.0,2.0,N ,PALANGKARAYA,9
2018-10-11,25.0,31.7,26.4,87.0,,,5.0,210.0,2.0,NE,PALANGKARAYA,0
2018-11-11,24.0,32.6,26.8,83.0,4.3,3.8,6.0,240.0,3.0,W ,PALANGKARAYA,0
2018-12-11,24.0,31.3,26.2,83.0,29.3,4.1,3.0,330.0,2.0,N ,PALANGKARAYA,2
2018-02-10,,32.8,28.2,79.0,,,3.0,210.0,2.0,W ,PALANGKARAYA,0
2018-03-10,25.0,32.3,27.7,80.0,,2.3,3.0,60.0,1.0,N ,PALANGKARAYA,0
2018-04-10,23.0,33.4,27.3,78.0,0.1,2.7,4.0,210.0,2.0,SW,PALANGKARAYA,0
2018-05-10,23.0,35.0,28.4,75.0,,3.0,5.0,190.0,2.0,E ,PALANGKARAYA,0
2018-06-10,23.0,34.4,26.4,81.0,14.7,5.1,4.0,200.0,2.0,NE,PALANGKARAYA,0
2018-07-10,24.0,33.5,28.0,77.0,1.1,6.0,7.0,190.0,3.0,NE,PALANGKARAYA,0
2018-08-10,23.0,34.5,,,17.1,7.1,3.0,120.0,2.0,NE,PALANGKARAYA,0
2018-09-10,24.0,,28.3,74.0,,8.0,6.0,70.0,2.0,SW,PALANGKARAYA,1
2018-10-10,25.0,34.4,,,,7.0,8.0,200.0,2.0,E ,PALANGKARAYA,1
2018-11-10,23.0,34.0,,,6.7,,5.0,250.0,2.0,N ,PALANGKARAYA,0
2018-12-10,23.0,34.3,27.2,84.0,21.6,3.3,5.0,140.0,2.0,W ,PALANGKARAYA,0
2018-02-09,22.0,31.8,26.4,79.0,0.7,2.0,4.0,200.0,2.0,SW,PALANGKARAYA,0
2018-03-09,22.0,34.0,27.2,77.0,,5.5,6.0,150.0,3.0,S ,PALANGKARAYA,0
2018-04-09,22.0,34.1,,,,7.7,3.0,180.0,1.0,N ,PALANGKARAYA,0
2018-05-09,24.0,33.2,27.5,80.0,,7.2,6.0,200.0,2.0,S ,PALANGKARAYA,0
2018-06-09,,29.3,25.9,88.0,1.9,5.1,5.0,180.0,2.0,N ,PALANGKARAYA,0
2018-07-09,23.0,,27.7,78.0,1.2,,4.0,90.0,2.0,E ,PALANGKARAYA,0
2018-08-09,22.0,,27.7,72.0,8888.0,5.7,5.0,170.0,3.0,SE,PALANGKARAYA,0
2018-09-09,23.0,33.4,27.2,74.0,,8.5,5.0,10.0,1.0,N ,PALANGKARAYA,0
2018-10-09,,33.4,26.5,86.0,1.2,7.2,4.0,200.0,2.0,E ,PALANGKARAYA,0
2018-11-09,,33.6,26.6,75.0,7.1,4.4,5.0,140.0,2.0,N ,PALANGKARAYA,0
2018-12-09,21.0,34.0,26.0,75.0,,8.1,6.0,180.0,3.0,S ,PALANGKARAYA,0
2019-02-08,22.0,33.0,26.9,78.0,,,6.0,180.0,4.0,S ,PALANGKARAYA,0
2019-03-08,22.0,33.0,27.2,70.0,,8.0,5.0,210.0,2.0,SW,PALANGKARAYA,0
2019-04-08,21.0,32.3,26.8,73.0,,4.7,5.0,170.0,3.0,S ,PALANGKARAYA,0
2019-05-08,21.0,,27.0,64.0,,5.5,5.0,320.0,3.0,S ,PALANGKARAYA,0
2019-06-08,21.0,32.3,25.8,72.0,0.0,6.8,5.0,180.0,2.0,S ,PALANGKARAYA,0
2019-07-08,22.0,33.8,26.5,76.0,0.0,5.1,6.0,170.0,4.0,S ,PALANGKARAYA,2
2019-08-08,22.0,32.0,26.7,67.0,0.0,,5.0,190.0,3.0,S ,PALANGKARAYA,240
2019-09-08,21.0,33.8,25.8,81.0,,3.8,6.0,210.0,4.0,S ,PALANGKARAYA,172
2019-10-08,23.0,33.9,27.2,74.0,,,5.0,180.0,2.0,S ,PALANGKARAYA,2
2019-11-08,,34.5,27.3,75.0,,3.1,5.0,260.0,2.0,S ,PALANGKARAYA,5
2019-12-08,23.0,33.6,26.5,85.0,0.0,,5.0,170.0,3.0,SW,PALANGKARAYA,0
2019-02-04,23.3,31.5,,,18.9,8.3,12.0,340.0,2.0,C ,PALANGKARAYA,0
2019-03-04,23.0,32.5,27.1,82.0,1.0,3.4,4.0,230.0,2.0,SW,PALANGKARAYA,0
2019-04-04,23.7,32.5,27.4,82.0,,5.4,5.0,170.0,2.0,W ,PALANGKARAYA,0
2019-05-04,23.8,32.2,,,8888.0,4.8,4.0,330.0,1.0,C ,PALANGKARAYA,0
2019-06-04,24.3,34.0,27.2,84.0,0.0,3.8,5.0,190.0,2.0,S ,PALANGKARAYA,0
2019-07-04,24.6,32.6,,,,7.8,4.0,50.0,1.0,C ,PALANGKARAYA,1
2019-08-04,25.0,32.8,28.2,85.0,11.6,5.4,5.0,20.0,2.0,SE,PALANGKARAYA,171
2019-09-04,25.0,34.0,27.1,86.0,0.0,4.8,5.0,270.0,2.0,S ,PALANGKARAYA,195
2019-10-04,24.4,33.8,,,1.0,4.0,4.0,220.0,1.0,SE,PALANGKARAYA,0
2019-11-04,23.8,30.0,,,9.6,4.9,3.0,30.0,2.0,S ,PALANGKARAYA,5
2019-12-04,24.3,33.2,27.6,80.0,11.9,0.0,3.0,170.0,1.0,C ,PALANGKARAYA,0
2019-02-12,25.0,33.4,28.1,83.0,0.0,4.5,4.0,260.0,2.0,NW,PALANGKARAYA,0
2019-03-12,25.0,33.9,28.5,78.0,,,8.0,360.0,3.0,W ,PALANGKARAYA,0
2019-04-12,23.0,32.4,26.9,85.0,128.0,4.8,4.0,340.0,2.0,C ,PALANGKARAYA,0
2019-05-12,24.0,34.8,28.9,80.0,8888.0,3.7,4.0,200.0,2.0,NW,PALANGKARAYA,0
2019-06-12,25.0,32.3,28.0,86.0,5.0,8.6,3.0,30.0,1.0,N ,PALANGKARAYA,0
2019-07-12,25.0,34.0,28.1,81.0,1.1,3.6,10.0,120.0,2.0,W ,PALANGKARAYA,6
2019-08-12,23.0,31.1,27.0,90.0,13.1,6.4,5.0,230.0,2.0,W ,PALANGKARAYA,253
2019-09-12,24.0,33.3,27.8,81.0,12.2,1.4,4.0,230.0,2.0,S ,PALANGKARAYA,243
2019-10-12,24.0,33.0,27.2,84.0,1.3,7.8,5.0,320.0,2.0,SW,PALANGKARAYA,5
2019-11-12,22.0,33.5,,,53.7,3.9,5.0,270.0,2.0,NW,PALANGKARAYA,0
2019-12-12,22.0,32.3,26.3,88.0,3.9,4.9,4.0,310.0,2.0,C ,PALANGKARAYA,0
2019-02-02,23.4,32.2,27.6,82.0,,7.3,4.0,160.0,2.0,N ,PALANGKARAYA,0
2019-03-02,23.8,30.5,25.8,88.0,15.8,5.3,3.0,50.0,1.0,C ,PALANGKARAYA,0
2019-04-02,23.8,30.4,26.3,88.0,5.8,2.1,5.0,270.0,2.0,W ,PALANGKARAYA,0
2019-05-02,,30.8,25.1,88.0,18.0,1.0,4.0,260.0,2.0,N ,PALANGKARAYA,0
2019-06-02,22.8,31.8,,,19.9,2.7,3.0,190.0,1.0,C ,PALANGKARAYA,0
2019-07-02,23.2,33.0,26.5,86.0,8.8,2.3,3.0,170.0,2.0,NE,PALANGKARAYA,0
2019-08-02,23.7,32.4,26.4,86.0,12.7,3.1,6.0,250.0,2.0,C ,PALANGKARAYA,56
2019-09-02,23.0,31.4,25.8,87.0,29.5,4.0,6.0,240.0,2.0,NE,PALANGKARAYA,89
2019-10-02,23.6,31.5,26.4,85.0,,1.5,4.0,340.0,1.0,NE,PALANGKARAYA,1
2019-11-02,23.6,31.5,,,79.3,3.4,6.0,270.0,1.0,C ,PALANGKARAYA,0
2019-12-02,23.7,32.8,27.6,82.0,44.8,2.8,4.0,50.0,2.0,NE,PALANGKARAYA,0
2019-02-01,23.8,30.3,,,7.2,4.2,6.0,190.0,1.0,C ,PALANGKARAYA,0
2019-03-01,24.2,32.4,25.1,91.0,,0.4,4.0,360.0,2.0,NE,PALANGKARAYA,0
2019-04-01,,32.0,27.1,80.0,7.3,,5.0,310.0,2.0,NE,PALANGKARAYA,0
2019-05-01,,31.5,,,32.4,8.9,8.0,60.0,2.0,S ,PALANGKARAYA,0
2019-06-01,21.8,31.3,25.7,84.0,9.9,5.7,4.0,150.0,2.0,S ,PALANGKARAYA,0
2019-07-01,22.4,32.1,26.9,80.0,5.1,4.8,4.0,180.0,1.0,C ,PALANGKARAYA,0
2019-08-01,23.5,34.0,26.2,84.0,15.4,,7.0,190.0,1.0,C ,PALANGKARAYA,12
2019-09-01,24.3,31.4,26.1,88.0,5.0,7.2,6.0,130.0,2.0,NE,PALANGKARAYA,15
2019-10-01,,33.5,26.6,85.0,2.0,2.9,5.0,200.0,2.0,SE,PALANGKARAYA,2
2019-11-01,23.4,30.2,26.3,84.0,12.7,6.6,4.0,330.0,2.0,N ,PALANGKARAYA,0
2019-12-01,,31.3,26.9,82.0,1.2,5.8,4.0,210.0,1.0,C ,PALANGKARAYA,0
2019-02-07,25.0,30.0,26.2,86.0,,3.3,3.0,140.0,2.0,S ,PALANGKARAYA,0
2019-03-07,24.0,33.0,25.8,87.0,,0.1,8.0,110.0,2.0,N ,PALANGKARAYA,0
2019-04-07,23.0,32.9,,,4.0,1.5,3.0,20.0,1.0,C ,PALANGKARAYA,0
2019-05-07,24.0,34.4,28.6,74.0,0.0,7.1,4.0,140.0,2.0,S ,PALANGKARAYA,0
2019-06-07,24.0,32.7,27.6,81.0,0.0,8.6,5.0,150.0,2.0,S ,PALANGKARAYA,0
2019-07-07,24.0,33.9,27.8,75.0,0.2,4.8,5.0,210.0,3.0,S ,PALANGKARAYA,1
2019-08-07,,32.8,26.1,71.0,0.0,6.4,6.0,150.0,3.0,S ,PALANGKARAYA,16
2019-09-07,21.0,32.3,26.1,75.0,0.0,9.0,6.0,150.0,3.0,S ,PALANGKARAYA,77
2019-10-07,22.0,33.2,26.1,80.0,0.0,7.9,4.0,130.0,2.0,S ,PALANGKARAYA,0
2019-11-07,24.0,33.7,27.3,76.0,,5.6,4.0,200.0,2.0,S ,PALANGKARAYA,24
2019-12-07,24.0,33.0,27.3,81.0,,7.2,5.0,190.0,3.0,S ,PALANGKARAYA,0
2019-02-06,24.0,32.0,27.1,86.0,3.6,6.0,6.0,190.0,2.0,E ,PALANGKARAYA,0
2019-03-06,25.0,,26.4,86.0,4.8,2.3,6.0,150.0,2.0,E ,PALANGKARAYA,0
2019-04-06,24.0,31.1,,,1.1,2.9,4.0,40.0,1.0,C ,PALANGKARAYA,0
2019-05-06,23.0,33.0,27.5,82.0,0.0,3.2,5.0,100.0,1.0,C ,PALANGKARAYA,0
2019-06-06,24.0,32.8,27.9,86.0,,6.1,4.0,160.0,2.0,NE,PALANGKARAYA,0
2019-07-06,25.0,33.0,,,3.0,2.8,3.0,190.0,2.0,S ,PALANGKARAYA,1
2019-08-06,25.0,,25.9,91.0,0.0,0.0,5.0,150.0,2.0,S ,PALANGKARAYA,200
2019-09-06,23.0,32.0,,,6.4,0.0,4.0,120.0,1.0,C ,PALANGKARAYA,69
2019-10-06,24.0,32.4,27.5,83.0,0.0,5.0,5.0,110.0,2.0,E ,PALANGKARAYA,4
